,latitude,longitude
1078,51.43567,-0.07222
1079,51.3803,-0.15688
1080,51.47442,-0.13598
1081,53.51067,-2.43668
1082,53.37349,-2.80304
1083,53.34893,-1.52351
1084,53.83979,-1.66572
1085,53.89615,-1.59015
1086,53.64258,-1.35114
1087,52.91974,-1.54271
1088,51.36999,-2.34677
1089,51.45825,-2.32002
1090,51.58239,-2.59932
1091,51.51365,-2.54227
1092,50.72151,-1.76796
1093,51.5493,-1.66501
1094,51.54454,0.36709
1095,51.44482,-0.67157
1096,51.42725,-0.90218
1097,51.87052,-0.69945
1098,51.68638,-0.66343
1099,51.60945,-0.64146
1100,51.58714,-0.55669
1101,52.20326,0.39872
1102,52.34672,-0.3179
1103,52.16034,0.13673
1104,53.10632,-2.32
1105,53.154,-2.34676
1106,53.29107,-3.08986
1107,53.31398,-2.24562
1108,53.2291,-2.41765
1109,53.1927,-2.56
1110,50.21485,-5.05765
1111,50.11579,-5.19317
1112,54.87513,-2.89113
1113,52.9571,-1.64391
1114,50.76541,-2.08102
1115,54.75614,-1.61382
1116,50.84733,0.42359
1117,51.01087,0.15652
1118,51.91611,0.90528
1119,52.0112,0.25782
1120,51.80486,0.30071
1121,51.89161,-2.23435
1122,51.00591,-0.91822
1123,50.96809,-1.27899
1124,51.31434,-0.80876
1125,51.00329,-1.55988
1126,51.7465,-0.55645
1127,51.88883,0.01648
1128,51.95177,-0.33308
1129,51.4532,0.22856
1130,51.27994,0.20087
1131,51.34621,0.4622
1132,53.66124,-2.57282
1133,53.72461,-2.64072
1134,52.99923,-0.75075
1135,52.41612,-0.94786
1136,52.47972,-0.8384
1137,55.11799,-1.5047
1138,54.01904,-1.59931
1139,53.83998,-0.97117
1140,52.94646,-0.97317
1141,52.91547,-1.03565
1142,51.95009,-1.3216
1143,51.55228,-0.95463
1144,51.69066,-0.90188
1145,51.64249,-1.52312
1146,52.67311,-1.74044
1147,52.96151,-2.30748
1148,52.80184,-2.1402
1149,52.11864,1.03373
1150,52.22901,0.95921
1151,52.20708,1.40618
1152,51.31505,-0.2649
1153,51.22187,-0.69656
1154,51.2148,-0.61005
1155,51.30672,-0.3159
1156,51.28985,-0.3621
1157,51.2887,-0.17577
1158,51.18173,-0.14695
1159,51.33055,-0.71983
1160,51.1423,-0.46258
1161,51.19062,-0.78615
1162,51.2835,-0.56761
1163,52.2989,-1.63905
1164,51.06606,-0.50997
1165,51.06971,-0.5761
1166,51.02539,-0.3078
1167,52.28,-2.23118
1168,50.71346,-2.46596
1169,51.45404,-2.79363
1170,50.98517,-0.74093
1171,52.16116,-0.42147
1172,52.03335,-0.71803
1173,55.02762,-1.6347
1174,56.04843,-2.78178
1175,56.03419,-3.82315
1176,55.73991,-4.21452
1177,55.88303,-3.53433
1178,51.38798,-3.3449
1179,54.66384,-5.68969
1180,51.58945,-0.17599
1181,51.58337,-0.19339
1182,51.39151,-0.0214
1183,51.39686,-0.00991
1184,51.3608,-0.04444
1185,51.57744,-0.1386
1186,51.59281,-0.15737
1187,51.48448,-0.25185
1188,51.51343,-0.19776
1189,51.61021,0.0292
1190,51.4774,-0.28289
1191,51.45488,-0.29651
1192,51.34838,-0.12899
1193,51.46202,-0.22761
1194,51.51373,-0.16492
1195,51.52745,-0.18796
1196,51.51604,-0.13436
1197,53.40613,-2.3645
1198,53.39653,-1.583
1199,52.58259,-1.86446
1200,53.32731,-2.63419
1201,53.35254,-2.58847
1202,53.33515,-2.58032
1203,53.93529,-1.10649
1204,53.93436,-1.06975
1205,52.00754,-2.68748
1206,52.07029,-2.37303
1207,52.78878,-2.43731
1208,51.31056,-2.82489
1209,51.44344,-2.85107
1210,51.43793,-2.67233
1211,51.52285,-1.69009
1212,51.46084,-0.56468
1213,51.39697,-0.83836
1214,51.37946,-0.8011
1215,52.21173,-0.61674
1216,52.11358,-0.46259
1217,51.83546,-0.52743
1218,51.87024,-0.66306
1219,51.94154,-0.70577
1220,51.76856,-0.94167
1221,51.68091,-0.75355
1222,52.17939,0.142
1223,52.36473,-0.41061
1224,52.14489,0.09779
1225,52.26949,0.18867
1226,53.12639,-2.61104
1227,50.80394,-4.50652
1228,54.26044,-2.86344
1229,50.78587,-3.40765
1230,50.73581,-3.46767
1231,50.74796,-1.71805
1232,50.84716,-1.95337
1233,54.63595,-1.57773
1234,51.04375,0.03765
1235,51.86769,0.52479
1236,52.05242,0.30131
1237,51.92308,0.2498
1238,51.66937,-2.12057
1239,51.73402,-2.50085
1240,51.79082,-2.39945
1241,51.8734,-2.13993
1242,51.86708,-2.1034
1243,51.35819,-1.3757
1244,50.94072,-0.99496
1245,50.89396,-1.30614
1246,51.18597,-1.59934
1247,50.95628,-1.23256
1248,50.94912,-1.09893
1249,51.87508,0.16072
1250,51.63085,-0.35485
1251,51.93788,-0.27289
1252,51.24291,0.20736
1253,51.37882,1.4378
1254,52.68327,-1.12864
1255,52.47043,-0.93157
1256,52.9209,-0.70363
1257,52.6485,-0.49733
1258,52.59376,1.24689
1259,52.47478,-0.65721
1260,54.21636,-0.94548
1261,53.02537,-1.1892
1262,52.9878,-1.08399
1263,53.09376,-0.75654
1264,52.95094,-0.89875
1265,52.94535,-1.01172
1266,51.73666,-0.97994
1267,51.6661,-1.00085
1268,51.80848,-1.40004
1269,51.28159,-2.27913
1270,52.84892,-2.14385
1271,51.99038,1.06343
1272,52.10143,1.24374
1273,51.3733,-0.32891
1274,51.25977,-0.49854
1275,51.26467,-0.6733
1276,51.27452,-0.59895
1277,51.23286,-0.22976
1278,50.82804,-0.26152
1279,50.82537,-0.5473
1280,50.88058,-0.28958
1281,50.9367,-0.14277
1282,52.29113,-1.97314
1283,52.23209,-2.17633
1284,54.51979,-1.25759
1285,51.30997,0.34337
1286,51.29019,-0.86268
1287,52.24224,-0.95268
1288,52.761,-1.57932
1289,57.03858,-2.19703
1290,51.52688,-3.57486
1291,51.66531,-2.91245
1292,51.63407,-0.16696
1293,51.53798,-0.26046
1294,51.35029,0.10293
1295,51.55378,-0.17945
1296,51.56205,-0.14934
1297,51.33259,-0.14068
1298,51.63155,-0.11069
1299,51.57488,-0.14555
1300,51.48166,-0.26463
1301,51.48467,-0.16418
1302,51.48186,-0.18434
1303,51.39236,-0.26185
1304,51.41093,-0.24204
1305,51.47495,-0.23346
1306,51.44738,-0.26203
1307,51.41866,-0.36431
1308,51.45232,-0.30869
1309,51.38249,-0.23212
1310,51.45821,-0.25476
1311,51.52086,-0.15602
1312,53.37876,-2.35742
1313,53.39276,-3.07198
1314,53.31027,-1.54213
1315,52.36539,-1.74918
1316,53.66181,-1.84471
1317,53.79241,-1.43208
1318,53.83705,-1.51519
1319,53.32962,-2.67557
1320,52.67061,-0.73855
1321,52.07161,-2.51693
1322,51.47786,-2.64531
1323,51.41112,-2.69142
1324,51.42491,-2.66787
1325,51.53092,-2.56993
1326,51.39172,-0.70613
1327,51.40386,-1.45151
1328,51.4346,-1.36997
1329,51.38302,-1.24358
1330,51.41131,-0.65024
1331,51.47629,-0.71542
1332,51.37757,-0.83541
1333,51.60574,-0.53895
1334,51.53461,-0.59495
1335,51.59292,-0.77566
1336,51.56932,-0.76165
1337,51.63808,-0.71106
1338,52.28035,-0.26418
1339,52.28628,-0.11251
1340,52.50586,-0.27117
1341,52.20583,0.00396
1342,52.32248,0.02714
1343,53.011,-2.78286
1344,53.24373,-2.92561
1345,53.21996,-2.31487
1346,53.17509,-2.44297
1347,53.24518,-2.60603
1348,50.35082,-5.11869
1349,53.23138,-1.47265
1350,53.08114,-1.66498
1351,52.95649,-1.30646
1352,50.68301,-3.25461
1353,50.77116,-3.33848
1354,50.79224,-1.90054
1355,54.78572,-1.58173
1356,51.85135,0.54635
1357,51.73989,0.29819
1358,51.84061,0.18806
1359,51.86994,0.27184
1360,51.90876,0.3141
1361,51.23797,-1.14432
1362,51.09041,-0.81778
1363,51.01332,-0.92454
1364,51.07964,-1.03446
1365,51.23582,-0.8642
1366,50.90397,-1.09312
1367,51.05588,-1.34695
1368,51.95998,-0.23013
1369,51.72671,-0.19232
1370,51.26213,0.45249
1371,51.16667,0.56229
1372,51.3316,0.19253
1373,52.71036,-1.17556
1374,52.46493,-1.20133
1375,52.83838,-1.37074
1376,52.57218,-1.08591
1377,52.91651,-0.65996
1378,52.9695,-0.70274
1379,54.11236,-1.37941
1380,53.87053,-1.30386
1381,53.16255,-0.92128
1382,51.98715,-1.3565
1383,51.79132,-1.27801
1384,51.78418,-1.27841
1385,51.62305,-1.11221
1386,51.53162,-0.92023
1387,51.53965,-0.90553
1388,51.74156,-1.28706
1389,51.11207,-2.57473
1390,52.6618,-1.98568
1391,52.67743,-1.85002
1392,52.8698,-2.20141
1393,52.19037,1.29247
1394,51.36078,-0.43762
1395,51.37002,-0.461
1396,51.34111,-0.2932
1397,51.24161,-0.5231
1398,51.27854,-0.21366
1399,51.31812,-0.23519
1400,51.41386,-0.41317
1401,51.18096,-0.68742
1402,51.13645,-0.7006
1403,52.20497,-1.71839
1404,50.97426,-0.44374
1405,52.33601,-1.90552
1406,52.29284,-2.29426
1407,51.11406,-0.77101
1408,53.68334,-2.66245
1409,52.02549,-0.97609
1410,50.6831,-1.50104
1411,51.59616,-0.24227
1412,55.93567,-3.01894
1413,55.9391,-3.40943
1414,55.88243,-4.33827
1415,55.74445,-3.34349
1416,52.04882,-4.7577
1417,51.8131,-2.73083
1418,54.64576,-6.09909
1419,51.60219,-0.20145
1420,51.61951,-0.2608
1421,51.63373,-0.18725
1422,51.40088,0.03828
1423,51.40755,0.07063
1424,51.39923,0.08808
1425,51.35604,-0.06997
1426,51.49774,-0.25806
1427,51.47637,-0.22036
1428,51.56238,0.25215
1429,51.48479,-0.31032
1430,51.4197,-0.29051
1431,51.39048,-0.24697
1432,51.61097,0.1344
1433,51.61769,0.0322
1434,51.45781,-0.29809
1435,51.51531,-0.19264
1436,53.37251,-2.34053
1437,53.43381,-2.69175
1438,53.92298,-1.84369
1439,53.85132,-1.47801
1440,53.34901,-2.56475
1441,53.41225,-2.64668
1442,53.92944,-0.76911
1443,53.52909,-0.04717
1444,51.87597,-2.70057
1445,52.70494,-2.47478
1446,52.68982,-2.41036
1447,51.36353,-2.33303
1448,51.36813,-2.36676
1449,51.40299,-2.73909
1450,51.49338,-2.48024
1451,51.36499,-0.79055
1452,51.4474,-0.54612
1453,51.38024,-0.86483
1454,51.41942,-0.81812
1455,51.43424,-0.87174
1456,51.4233,-0.88667
1457,52.01201,-0.65016
1458,52.11691,-0.82217
1459,52.12485,-0.21764
1460,52.15266,-0.54257
1461,51.99789,-0.87148
1462,51.55744,-0.64461
1463,51.75491,-0.79198
1464,52.26327,0.32859
1465,52.15123,0.34849
1466,52.25828,0.09362
1467,53.21456,-2.71006
1468,53.32899,-2.23101
1469,50.19518,-5.08863
1470,50.30799,-5.19812
1471,50.11747,-5.12399
1472,53.00009,-1.38335
1473,53.27211,-1.26453
1474,53.44292,-1.93618
1475,50.8513,-3.38068
1476,50.47689,-3.81327
1477,50.31932,-3.64384
1478,50.36815,-3.65859
1479,50.35266,-3.99021
1480,50.76299,-4.07976
1481,50.87485,0.22848
1482,50.81474,0.30972
1483,51.62374,0.31882
1484,51.72357,0.07402
1485,51.97109,0.14655
1486,52.00518,0.3768
1487,51.87755,-2.08761
1488,51.70772,-1.79534
1489,51.85177,-2.20497
1490,51.70994,-2.36621
1491,51.96702,-1.99235
1492,51.28556,-0.97247
1493,50.85325,-0.96097
1494,50.82916,-1.47448
1495,51.03456,-1.38701
1496,51.71445,-0.07534
1497,51.76729,-0.44154
1498,51.71519,-0.53856
1499,51.78175,-0.64908
1500,51.87368,0.13783
1501,51.8152,-0.06543
1502,51.81229,-0.29032
1503,51.62729,-0.46401
1504,51.73597,-0.15564
1505,51.80326,-0.22232
1506,51.15126,0.53126
1507,51.17571,0.09931
1508,51.31732,0.11813
1509,51.25497,0.29344
1510,51.16923,0.26245
1511,53.62882,-2.56774
1512,53.75642,-2.98399
1513,52.68196,-1.02405
1514,52.61248,-1.08339
1515,52.99966,-0.16017
1516,52.73244,-0.45484
1517,51.99917,-1.20009
1518,54.98034,-1.82358
1519,54.22371,-1.34493
1520,52.92208,-0.99157
1521,51.87179,-1.24741
1522,51.58605,-1.15034
1523,51.49693,-1.01002
1524,51.67507,-1.3418
1525,51.84189,-1.36534
1526,51.29526,-2.76847
1527,50.9525,-2.66898
1528,52.71283,-1.89224
1529,52.6352,-1.72046
1530,52.19407,0.6623
1531,51.24465,-0.54207
1532,51.30244,-0.28812
1533,51.27729,-0.24601
1534,51.40472,-0.55461
1535,51.34881,-0.66389
1536,51.34633,-0.68965
1537,51.23662,0.03314
1538,51.08566,-0.71941
1539,52.26852,-1.43016
1540,52.11093,-1.66878
1541,52.33159,-1.66472
1542,51.07056,-0.40684
1543,51.41998,-1.71712
1544,51.41886,-2.2614
1545,51.53168,-1.88642
1546,51.00706,-1.75963
1547,52.35583,-2.08981
1548,50.77643,-3.26335
1549,52.18642,0.11691
1550,51.13841,0.81768
1551,51.32067,0.39164
1552,51.72036,-0.31261
1553,50.55949,-4.8871
1554,52.0892,1.44279
1555,52.00057,-0.80589
1556,51.47568,-0.27689
1557,51.49495,0.01429
1558,55.6008,-4.54173
1559,55.84592,-3.92283
1560,55.5522,-4.62465
1561,55.88911,-3.42855
1562,51.84592,-2.8341
1563,51.51328,-3.25974
1564,54.703,-5.85259
1565,51.61561,-0.25504
1566,51.62303,-0.1667
1567,51.34765,0.1201
1568,51.37727,0.08966
1569,51.39235,-0.00724
1570,51.64375,-0.1039
1571,51.49972,-0.24752
1572,51.60893,-0.30784
1573,51.61846,-0.35043
1574,51.61512,-0.36679
1575,51.58873,-0.38837
1576,51.49364,-0.1817
1577,51.48505,-0.17745
1578,51.48927,-0.16967
1579,51.42871,-0.30869
1580,51.41588,-0.22598
1581,51.53249,-0.177
1582,53.38517,-2.22049
1583,53.49272,-1.06485
1584,53.35364,-1.51838
1585,54.87811,-1.53799
1586,52.4684,-1.96216
1587,52.41822,-1.75017
1588,53.92119,-1.80526
1589,53.92407,-1.79441
1590,53.89975,-1.7774
1591,53.66886,-1.94343
1592,54.55348,-1.3259
1593,54.52157,-1.46814
1594,53.34987,-2.53605
1595,53.40158,-2.63266
1596,52.9019,-1.52549
1597,52.94628,-1.21945
1598,52.0269,-2.62604
1599,51.39969,-2.33676
1600,51.47489,-2.68003
1601,50.71393,-1.93656
1602,51.39526,-1.07501
1603,51.4725,-0.80759
1604,51.41818,-0.86146
1605,52.0098,-0.70309
1606,52.03521,-0.30753
1607,52.02345,-0.28374
1608,51.774,-0.9972
1609,51.66547,-0.57541
1610,51.66876,-0.55466
1611,51.53935,-0.66864
1612,51.64585,-0.71512
1613,53.30155,-2.22272
1614,53.33499,-2.3939
1615,53.27408,-2.3511
1616,54.39613,-2.84521
1617,53.2521,-1.29889
1618,53.09409,-1.34848
1619,52.99087,-1.70923
1620,53.31629,-1.62871
1621,50.84242,-3.13044
1622,50.50021,-3.69688
1623,50.73493,-1.7314
1624,50.96674,-2.30318
1625,50.97126,-2.19193
1626,50.98806,-2.2757
1627,50.77473,-2.46507
1628,50.91742,0.46352
1629,51.00961,0.02252
1630,50.95553,0.10092
1631,51.55659,0.43096
1632,51.61378,0.09144
1633,51.76259,0.03263
1634,51.91637,0.22541
1635,52.068,0.21979
1636,51.8815,-2.06411
1637,51.91242,-2.07443
1638,52.04429,-1.8107
1639,51.70271,-1.71468
1640,51.70206,-2.61825
1641,51.70917,-2.20091
1642,51.20722,-1.18137
1643,51.12101,-1.05014
1644,51.18233,-0.97027
1645,50.95678,-1.30332
1646,50.80751,-1.20335
1647,51.26239,-0.85217
1648,50.92589,-1.52471
1649,50.97618,-1.57555
1650,51.13249,-1.4417
1651,51.05947,-1.3294
1652,50.99967,-1.1198
1653,51.75322,-0.57771
1654,51.74969,-0.47448
1655,51.87818,0.1699
1656,52.01696,-0.03874
1657,51.82093,-0.34996
1658,51.82084,-0.36092
1659,51.74691,-0.35022
1660,51.45182,0.28345
1661,51.43239,0.33477
1662,51.28201,0.67792
1663,51.33602,0.14109
1664,51.2842,0.3285
1665,51.33143,0.43928
1666,52.5347,-1.40173
1667,52.69508,-1.39985
1668,52.62472,1.40017
1669,52.60115,1.19886
1670,52.23447,-1.20492
1671,52.27757,-0.98703
1672,52.60058,-0.53517
1673,52.11751,-0.89403
1674,55.32577,-1.72964
1675,55.18088,-1.54312
1676,54.06575,-1.11745
1677,54.03124,-1.19818
1678,53.00546,-1.07531
1679,53.0612,-1.18263
1680,52.92781,-1.14843
1681,51.95832,-1.25661
1682,51.58032,-1.2021
1683,51.05916,-2.5529
1684,52.8253,-1.66079
1685,52.65295,-1.85197
1686,52.32731,0.48362
1687,52.18284,0.93459
1688,52.18892,1.09217
1689,51.37098,-0.41218
1690,51.35153,-0.46705
1691,51.22971,-0.31698
1692,51.20058,-0.32279
1693,51.34167,-0.73886
1694,51.32754,-0.74506
1695,51.26946,-0.07979
1696,51.20031,-0.53117
1697,51.10657,-0.58426
1698,51.18201,-0.81288
1699,51.32738,-0.51405
1700,52.39502,-1.24055
1701,52.16959,-1.49643
1702,52.35378,-1.58858
1703,52.24606,-1.54649
1704,50.80811,-0.46515
1705,50.83617,-0.81639
1706,51.11262,-0.14184
1707,51.01304,-0.45566
1708,51.43008,-2.20174
1709,51.09577,-1.68045
1710,52.36719,-1.94287
1711,52.35136,-2.0538
1712,52.22289,-1.96384
1713,52.64179,-1.04406
1714,51.27965,-1.11632
1715,54.54681,-1.59351
1716,51.47247,-0.28062
1717,55.89944,-3.31423
1718,55.94256,-3.31608
1719,55.91111,-4.46131
1720,55.63213,-4.14309
1721,53.15983,-3.03698
1722,51.60364,-4.16947
1723,51.42464,-3.36202
1724,54.66492,-5.64817
1725,54.66678,-5.60571
1726,51.56409,-0.2058
1727,51.62288,-0.27449
1728,51.60865,-0.20709
1729,51.41842,-0.02898
1730,51.54512,-0.16279
1731,51.55827,-0.17276
1732,51.54239,-0.18612
1733,51.32479,-0.14122
1734,51.41901,-0.11193
1735,51.34189,-0.09123
1736,51.49962,-0.26112
1737,51.62372,-0.12019
1738,51.58075,-0.13118
1739,51.58724,-0.14274
1740,51.49598,-0.1589
1741,51.46981,-0.29239
1742,51.43816,-0.0814
1743,51.34604,-0.14234
1744,51.35228,-0.15543
1745,51.45371,-0.15421
1746,51.44947,-0.17087
1747,53.52046,-2.4128
1748,53.37176,-2.37268
1749,53.62779,-2.98285
1750,53.31739,-3.11216
1751,53.49049,-1.01982
1752,53.36997,-1.53415
1753,53.36356,-1.5514
1754,55.0569,-1.64569
1755,55.02596,-1.62707
1756,55.00158,-1.56434
1757,53.80326,-1.85486
1758,53.57343,-1.73546
1759,53.83068,-1.51317
1760,53.84346,-1.49344
1761,53.38511,-2.74568
1762,53.37482,-2.49181
1763,53.36764,-2.58707
1764,53.80984,-0.90297
1765,53.85705,-0.4465
1766,53.96673,-1.01881
1767,52.0775,-2.71846
1768,51.91528,-2.56743
1769,52.68507,-2.41758
1770,51.38379,-2.3472
1771,51.33399,-2.83293
1772,51.33379,-2.79541
1773,51.43069,-0.79208
1774,51.47368,-0.98507
1775,51.50803,-0.56824
1776,51.41555,-0.6894
1777,51.55465,-0.70892
1778,51.48489,-0.67876
1779,51.42425,-0.86768
1780,52.01457,-0.77249
1781,52.02049,-0.78799
1782,52.02405,-0.70425
1783,52.06006,-0.82375
1784,50.85115,-0.14471
1785,51.93786,-1.0224
1786,51.94202,-0.88409
1787,51.70196,-0.74811
1788,51.58486,-0.49887
1789,52.37926,0.15709
1790,52.25071,-0.27269
1791,52.19121,0.02753
1792,53.28729,-2.63629
1793,50.14518,-5.11395
1794,50.45604,-4.96504
1795,53.27178,-1.6452
1796,50.40337,-3.86903
1797,50.74888,-1.80604
1798,50.83727,-1.82861
1799,50.70299,-2.68615
1800,54.87285,-1.54942
1801,50.97188,0.37522
1802,51.05978,0.34244
1803,51.62609,0.33307
1804,51.71321,0.56286
1805,51.89366,0.86934
1806,51.77921,0.66086
1807,51.94527,0.36068
1808,51.98027,-1.7248
1809,51.61911,-2.22657
1810,51.85185,-2.26323
1811,51.86321,-2.30388
1812,51.85077,-2.17759
1813,51.28684,-1.0581
1814,51.23502,-1.12254
1815,51.24829,-1.32497
1816,51.14311,-0.96839
1817,51.09154,-0.77935
1818,50.82123,-1.23351
1819,50.88068,-1.25884
1820,50.85772,-1.29678
1821,51.3374,-0.94518
1822,51.24792,-0.95269
1823,50.73242,-1.58157
1824,51.17673,-1.40112
1825,50.87621,-1.1113
1826,50.90587,-1.05457
1827,51.87006,-0.15091
1828,51.63731,-0.33084
1829,51.65709,-0.3714
1830,51.9706,-0.22033
1831,51.76282,-0.17421
1832,51.25435,1.12548
1833,51.41885,0.36601
1834,53.82153,-2.39667
1835,53.91864,-2.87373
1836,52.55162,-0.79815
1837,52.62066,-1.38836
1838,53.19647,-0.6761
1839,52.50156,0.8464
1840,52.65756,1.33282
1841,52.39327,-0.53563
1842,52.37673,-0.69878
1843,52.25803,-0.82033
1844,52.14234,-1.03552
1845,54.05009,-2.1486
1846,54.44284,-1.11876
1847,53.77461,-1.12837
1848,53.39628,-1.06038
1849,52.06806,-1.3287
1850,51.62687,-1.18141
1851,51.61303,-1.15602
1852,51.7223,-1.41183
1853,52.70796,-2.80073
1854,50.97077,-3.04384
1855,52.77733,-1.90159
1856,52.80779,-2.32093
1857,52.26791,1.56427
1858,51.38126,-0.42403
1859,51.36951,-0.26643
1860,51.28066,-0.45075
1861,51.20455,-0.66913
1862,51.22394,-0.46622
1863,51.29101,-0.38583
1864,51.22226,-0.33024
1865,51.23362,-0.18698
1866,51.36303,-0.66287
1867,51.1905,-0.81046
1868,51.18629,-0.60938
1869,51.19879,-0.62355
1870,52.44371,-1.30479
1871,52.18895,-1.7218
1872,52.32836,-1.74151
1873,50.80118,-0.69648
1874,50.91719,-0.40692
1875,50.93613,-0.28021
1876,51.55188,-1.98166
1877,50.97714,-1.63763
1878,52.23704,-2.26874
1879,52.2812,-1.96387
1880,52.38813,-1.57972
1881,50.88774,-1.25086
1882,51.85967,0.41386
1883,51.87776,0.34602
1884,51.78802,-0.25082
1885,57.12145,-2.18708
1886,55.9497,-2.95194
1887,55.95044,-3.24217
1888,56.0566,-3.4105
1889,56.18766,-3.54879
1890,56.3558,-3.4561
1891,53.08491,-3.19598
1892,51.39379,-3.26955
1893,54.5348,-6.17056
1894,54.49484,-6.05237
1895,51.60459,-0.24382
1896,51.5923,-0.19316
1897,51.59258,-0.21673
1898,51.41559,0.05917
1899,51.33615,0.03283
1900,51.36564,0.10015
1901,51.41574,0.02586
1902,51.5193,-0.31907
1903,51.64495,-0.1237
1904,51.58858,-0.1461
1905,51.55378,-0.46915
1906,51.53915,-0.11141
1907,51.50984,-0.20061
1908,51.48824,-0.16341
1909,51.38628,-0.30472
1910,51.4329,-0.2055
1911,51.61673,0.02159
1912,51.47608,-0.24721
1913,51.44448,-0.3726
1914,51.45893,-0.31924
1915,51.46108,-0.30602
1916,51.33826,-0.16132
1917,51.45232,-0.20561
1918,51.50135,-0.15594
1919,51.52857,-0.15744
1920,53.53843,-1.62676
1921,53.32384,-1.54238
1922,55.04277,-1.52591
1923,52.39366,-1.64555
1924,52.42317,-1.78634
1925,53.5504,-1.85026
1926,53.81207,-1.34686
1927,53.37948,-2.44559
1928,53.71985,-2.49454
1929,53.94028,-0.76824
1930,52.67089,-0.72028
1931,52.06528,-2.65023
1932,52.71116,-2.41028
1933,51.41018,-2.29532
1934,51.34108,-2.43614
1935,51.3332,-2.66828
1936,51.49088,-2.76971
1937,51.54945,-2.39315
1938,51.58539,-2.41178
1939,51.51802,-1.8081
1940,52.56117,-0.31398
1941,51.51557,-1.24899
1942,51.47607,-1.10837
1943,51.52532,-0.73081
1944,51.51567,-0.7543
1945,51.48887,-0.77389
1946,51.53006,-0.81774
1947,51.52235,-0.76651
1948,51.47152,-0.90645
1949,51.43504,-0.89023
1950,52.01607,-0.67769
1951,52.09846,-0.25328
1952,52.15078,-0.50409
1953,52.26586,-0.43727
1954,51.76989,-0.72842
1955,51.59427,-0.71044
1956,51.69479,-0.81649
1957,52.20922,0.05233
1958,52.09645,0.15406
1959,52.1252,0.23659
1960,52.11408,0.14917
1961,53.20964,-2.14982
1962,53.29872,-2.35961
1963,53.32469,-2.25529
1964,53.2244,-2.05107
1965,50.37805,-4.34488
1966,54.25855,-2.78366
1967,52.98991,-1.5014
1968,53.31976,-1.6691
1969,50.7214,-3.35625
1970,50.72221,-3.21106
1971,51.13953,-4.20353
1972,50.81293,-1.98494
1973,50.91847,-2.11547
1974,50.76366,-2.34281
1975,54.8959,-1.79909
1976,50.89057,0.67328
1977,51.79015,0.47301
1978,51.7771,0.39147
1979,51.73811,0.56383
1980,51.70817,0.53509
1981,51.64236,0.49651
1982,51.85584,0.46453
1983,52.01956,0.25225
1984,51.94593,-2.15383
1985,51.34093,-1.24243
1986,51.11683,-0.91738
1987,50.99488,-1.39221
1988,51.26035,-0.90906
1989,51.09389,-1.54129
1990,50.98994,-1.40156
1991,50.98654,-1.40835
1992,50.93632,-1.18114
1993,51.76732,-0.56976
1994,51.8313,-0.7042
1995,51.85901,0.13228
1996,51.85108,0.06642
1997,51.64295,-0.30406
1998,51.94256,-0.26314
1999,51.88285,-0.27345
2000,51.75708,-0.31796
2001,51.74421,-0.31769
2002,51.82468,-0.37679
2003,51.76838,-0.30201
2004,51.3931,0.33466
2005,51.27233,1.36188
2006,51.19297,0.47477
2007,51.08553,1.01521
2008,51.18182,0.33027
2009,51.13056,0.22078
2010,51.16778,0.2254
2011,53.63238,-2.63704
2012,53.67013,-2.67257
2013,53.77914,-2.95786
2014,53.86747,-3.01981
2015,52.73621,-1.18069
2016,52.71536,-1.12845
2017,52.77526,-1.27463
2018,52.57921,-0.92107
2019,52.459,-1.21676
2020,53.12969,-0.54975
2021,52.76756,-0.38733
2022,52.64788,1.46833
2023,52.53501,1.41401
2024,52.31814,-1.0072
2025,52.38631,-1.09879
2026,52.43225,-0.44312
2027,52.28095,-0.5919
2028,52.21614,-0.94312
2029,55.17659,-1.69071
2030,55.03369,-1.75885
2031,54.03732,-0.92571
2032,53.08712,-0.96026
2033,52.83947,-1.21016
